"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"11",23276585,"not-logged-in-bb075131aa3f60ee2b0f",NA,"bb075131aa3f60ee2b0f",3054,"edited survey tool",5.7,"2016-12-14 14:40:04 UTC","","","{""session"":""7a154e6de56f666718d49018f745f4ce54824c21f2f88158332304459b4a5380"",""viewport"":{""width"":1280,""height"":918},""started_at"":""2016-12-14T14:39:54.720Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.75 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:04.219Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4624703"":{""retired"":{""id"":3162409,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:04.811Z"",""updated_at"":""2016-12-19T14:44:02.075Z"",""retired_at"":""2016-12-19T14:44:02.061Z"",""subject_id"":4624703,""retirement_reason"":null},""id"":5972,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D04-RDP1-WI15/D04-RDP1-WI15 (722).JPG"",""image_name"":""D04-RDP1-WI15 (722).JPG""}}",4624703
"12",23276592,"not-logged-in-bb075131aa3f60ee2b0f",NA,"bb075131aa3f60ee2b0f",3054,"edited survey tool",5.7,"2016-12-14 14:40:10 UTC","","","{""session"":""7a154e6de56f666718d49018f745f4ce54824c21f2f88158332304459b4a5380"",""viewport"":{""width"":1280,""height"":918},""started_at"":""2016-12-14T14:40:04.235Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.75 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:10.149Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":674,""clientHeight"":479,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4624518"":{""retired"":{""id"":3162411,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:10.275Z"",""updated_at"":""2016-12-16T20:29:37.429Z"",""retired_at"":""2016-12-16T20:29:37.425Z"",""subject_id"":4624518,""retirement_reason"":null},""id"":5787,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D04-RDP1-WI15/D04-RDP1-WI15 (556).JPG"",""image_name"":""D04-RDP1-WI15 (556).JPG""}}",4624518
"13",23276596,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:40:11 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:39:50.822Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:40:11.322Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4632149"":{""retired"":{""id"":3162413,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:11.763Z"",""updated_at"":""2016-12-19T02:25:43.559Z"",""retired_at"":""2016-12-19T02:25:43.553Z"",""subject_id"":4632149,""retirement_reason"":null},""id"":13418,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R04-SCH1-WI15/R04-SCH1-WI15 (89).JPG"",""image_name"":""R04-SCH1-WI15 (89).JPG""}}",4632149
"14",23276599,"not-logged-in-6c868ce9f57a99430809",NA,"6c868ce9f57a99430809",3054,"edited survey tool",5.7,"2016-12-14 14:40:13 UTC","","","{""session"":""5af51655a6ac2a7e72bd01f2eeea8df59063d5ee54d291d95e79345f76129089"",""viewport"":{""width"":1024,""height"":473},""started_at"":""2016-12-14T14:39:15.109Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:12.870Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":420,""clientHeight"":299,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4647976"":{""retired"":{""id"":3162414,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:13.169Z"",""updated_at"":""2016-12-21T14:06:48.214Z"",""retired_at"":""2016-12-21T14:06:48.197Z"",""subject_id"":4647976,""retirement_reason"":null},""id"":28321,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S10-ILC1-WI15/S10-ILC1-WI15 (3).JPG"",""image_name"":""S10-ILC1-WI15 (3).JPG""}}",4647976
"15",23276605,"not-logged-in-4d5eca383bce666d2bb6",NA,"4d5eca383bce666d2bb6",3054,"edited survey tool",5.7,"2016-12-14 14:40:16 UTC","","","{""session"":""706e4315bf7449d632b7ac71d9b5cf0f39d691152dd7234cf0d4c1c96570bc98"",""viewport"":{""width"":1580,""height"":789},""started_at"":""2016-12-14T14:39:02.770Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:16.706Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4622381"":{""retired"":{""id"":3162416,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:17.063Z"",""updated_at"":""2016-12-20T20:30:04.962Z"",""retired_at"":""2016-12-20T20:30:04.929Z"",""subject_id"":4622381,""retirement_reason"":null},""id"":3814,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-MFP2-WI15/D03-MFP2-WI15 (127).JPG"",""image_name"":""D03-MFP2-WI15 (127).JPG""}}",4622381
"16",23276612,"not-logged-in-52659e917bad2d2156fa",NA,"52659e917bad2d2156fa",3054,"edited survey tool",5.7,"2016-12-14 14:40:22 UTC","","","{""session"":""6a282a1f44fd8b97d39ed03c7ab5b268ee38690ce47ebc72e9f646709abf518d"",""viewport"":{""width"":1869,""height"":954},""started_at"":""2016-12-14T14:39:44.880Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:18.327Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""HMN"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4619456"":{""retired"":{""id"":3162418,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:22.193Z"",""updated_at"":""2016-12-24T20:50:13.487Z"",""retired_at"":""2016-12-24T20:50:13.471Z"",""subject_id"":4619456,""retirement_reason"":null},""id"":889,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D02-JBS1-WI15/D02-JBS1-WI15 (9).JPG"",""image_name"":""D02-JBS1-WI15 (9).JPG""}}",4619456
"17",23276614,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:40:23 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:40:11.325Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:40:23.346Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4621314"":{""retired"":{""id"":3162420,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:23.834Z"",""updated_at"":""2016-12-17T09:50:07.597Z"",""retired_at"":""2016-12-17T09:50:07.574Z"",""subject_id"":4621314,""retirement_reason"":null},""id"":2747,""file_path"":""Z:/TransectTrailCamPics/WI15//DPT/D03-AFP1-WI15/D03-AFP1-WI15 (835).JPG"",""image_name"":""D03-AFP1-WI15 (835).JPG""}}",4621314
"18",23276624,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:40:34 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:40:23.350Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:40:34.169Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4645602"":{""retired"":{""id"":3162425,""workflow_id"":3054,""classifications_count"":7,""created_at"":""2016-12-14T14:40:34.506Z"",""updated_at"":""2017-01-31T14:20:03.623Z"",""retired_at"":""2017-01-31T14:20:03.620Z"",""subject_id"":4645602,""retirement_reason"":""nothing_here""},""id"":25947,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S08-WGL2-WI15/S08-WGL2-WI15 (9).JPG"",""image_name"":""S08-WGL2-WI15 (9).JPG""}}",4645602
"19",23276629,"not-logged-in-52659e917bad2d2156fa",NA,"52659e917bad2d2156fa",3054,"edited survey tool",5.7,"2016-12-14 14:40:36 UTC","","","{""session"":""6a282a1f44fd8b97d39ed03c7ab5b268ee38690ce47ebc72e9f646709abf518d"",""viewport"":{""width"":1869,""height"":954},""started_at"":""2016-12-14T14:40:18.342Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:32.478Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4633438"":{""retired"":{""id"":3162426,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:36.415Z"",""updated_at"":""2016-12-26T00:49:33.333Z"",""retired_at"":""2016-12-26T00:49:33.301Z"",""subject_id"":4633438,""retirement_reason"":null},""id"":14707,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R07-FSP1-WI15/R07-FSP1-WI15 (387).JPG"",""image_name"":""R07-FSP1-WI15 (387).JPG""}}",4633438
"20",23276630,"not-logged-in-6c868ce9f57a99430809",NA,"6c868ce9f57a99430809",3054,"edited survey tool",5.7,"2016-12-14 14:40:36 UTC","","","{""session"":""5af51655a6ac2a7e72bd01f2eeea8df59063d5ee54d291d95e79345f76129089"",""viewport"":{""width"":1024,""height"":473},""started_at"":""2016-12-14T14:40:12.876Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:36.051Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":420,""clientHeight"":299,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""DGDMSTC"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4630287"":{""retired"":{""id"":3162427,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:36.532Z"",""updated_at"":""2016-12-16T17:59:10.139Z"",""retired_at"":""2016-12-16T17:59:10.118Z"",""subject_id"":4630287,""retirement_reason"":null},""id"":11556,""file_path"":""Z:/TransectTrailCamPics/WI15//JNT/J01-SEP1-WI15/J01-SEP1-WI15 (71).JPG"",""image_name"":""J01-SEP1-WI15 (71).JPG""}}",4630287
"21",23276637,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:40:42 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:40:34.176Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:40:41.859Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4643089"":{""retired"":{""id"":3162431,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:42.203Z"",""updated_at"":""2017-01-17T03:06:02.119Z"",""retired_at"":""2017-01-17T03:06:02.116Z"",""subject_id"":4643089,""retirement_reason"":null},""id"":23433,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S04-HAP1-WI15/S04-HAP1-WI15 (1328).JPG"",""image_name"":""S04-HAP1-WI15 (1328).JPG""}}",4643089
"22",23276648,"TAukett",1534804,"5fc09831c52c38c33a92",3054,"edited survey tool",5.7,"2016-12-14 14:40:50 UTC","","","{""session"":""247300d34c487900e103575b340dadf844918fec89fcdf1ffb990ca1a1257adb"",""viewport"":{""width"":1280,""height"":894},""started_at"":""2016-12-14T14:40:24.890Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:49.254Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":467,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4640130"":{""retired"":{""id"":3162434,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:40:50.833Z"",""updated_at"":""2016-12-16T22:44:46.646Z"",""retired_at"":""2016-12-16T22:44:46.640Z"",""subject_id"":4640130,""retirement_reason"":null},""id"":20592,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S02-TNW1-WI15/S02-TNW1-WI15 (1277).JPG"",""image_name"":""S02-TNW1-WI15 (1277).JPG""}}",4640130
"23",23276658,"not-logged-in-52659e917bad2d2156fa",NA,"52659e917bad2d2156fa",3054,"edited survey tool",5.7,"2016-12-14 14:41:02 UTC","","","{""session"":""6a282a1f44fd8b97d39ed03c7ab5b268ee38690ce47ebc72e9f646709abf518d"",""viewport"":{""width"":1869,""height"":954},""started_at"":""2016-12-14T14:40:32.491Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:40:58.324Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4645622"":{""retired"":{""id"":3162439,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:02.190Z"",""updated_at"":""2016-12-15T09:26:26.086Z"",""retired_at"":""2016-12-15T09:26:26.083Z"",""subject_id"":4645622,""retirement_reason"":null},""id"":25967,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S09-ILC1-WI15/S09-ILC1-WI15 (18).JPG"",""image_name"":""S09-ILC1-WI15 (18).JPG""}}",4645622
"24",23276659,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:41:04 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:40:41.863Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:41:04.297Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""DR"",""answers"":{""HWMN"":""2""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4648550"":{""retired"":{""id"":3162440,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:04.800Z"",""updated_at"":""2016-12-16T22:54:14.772Z"",""retired_at"":""2016-12-16T22:54:14.749Z"",""subject_id"":4648550,""retirement_reason"":null},""id"":28895,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S10-LPP2-WI15/S10-LPP2-WI15 (65).JPG"",""image_name"":""S10-LPP2-WI15 (65).JPG""}}",4648550
"25",23276664,"TAukett",1534804,"5fc09831c52c38c33a92",3054,"edited survey tool",5.7,"2016-12-14 14:41:07 UTC","","","{""session"":""247300d34c487900e103575b340dadf844918fec89fcdf1ffb990ca1a1257adb"",""viewport"":{""width"":1280,""height"":894},""started_at"":""2016-12-14T14:40:49.264Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:41:06.223Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":657,""clientHeight"":467,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""SQRRLGR"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4645501"":{""retired"":{""id"":3162442,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:07.900Z"",""updated_at"":""2016-12-21T15:58:56.635Z"",""retired_at"":""2016-12-21T15:58:56.620Z"",""subject_id"":4645501,""retirement_reason"":null},""id"":25846,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S08-WGL2-WI15/S08-WGL2-WI15 (168).JPG"",""image_name"":""S08-WGL2-WI15 (168).JPG""}}",4645501
"26",23276665,"michelle.beth.steele",1464002,"4d5eca383bce666d2bb6",3054,"edited survey tool",5.7,"2016-12-14 14:41:08 UTC","","","{""session"":""706e4315bf7449d632b7ac71d9b5cf0f39d691152dd7234cf0d4c1c96570bc98"",""viewport"":{""width"":1580,""height"":789},""started_at"":""2016-12-14T14:40:16.719Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:41:08.184Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4648316"":{""retired"":{""id"":3162443,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:08.528Z"",""updated_at"":""2016-12-21T05:46:28.568Z"",""retired_at"":""2016-12-21T05:46:28.553Z"",""subject_id"":4648316,""retirement_reason"":null},""id"":28661,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S10-LPC1-WI15/S10-LPC1-WI15 (262).JPG"",""image_name"":""S10-LPC1-WI15 (262).JPG""}}",4648316
"27",23276672,"not-logged-in-52659e917bad2d2156fa",NA,"52659e917bad2d2156fa",3054,"edited survey tool",5.7,"2016-12-14 14:41:14 UTC","","","{""session"":""6a282a1f44fd8b97d39ed03c7ab5b268ee38690ce47ebc72e9f646709abf518d"",""viewport"":{""width"":1869,""height"":954},""started_at"":""2016-12-14T14:40:58.340Z"",""user_agent"":""Mozilla/5.0 (Windows NT 6.3; WOW64; rv:49.0) Gecko/20100101 Firefox/49.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:41:11.073Z"",""live_project"":true,""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4629920"":{""retired"":{""id"":3162446,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:14.931Z"",""updated_at"":""2016-12-21T02:24:59.595Z"",""retired_at"":""2016-12-21T02:24:59.579Z"",""subject_id"":4629920,""retirement_reason"":null},""id"":11189,""file_path"":""Z:/TransectTrailCamPics/WI15//JNT/J01-LMP1-WI15/J01-LMP1-WI15 (324).JPG"",""image_name"":""J01-LMP1-WI15 (324).JPG""}}",4629920
"28",23276675,"jangugliotti",1173173,"7747c26d67406ac9dd52",3054,"edited survey tool",5.7,"2016-12-14 14:41:17 UTC","","","{""session"":""2db1adf4327b92271d0b86cdca1b7899d616f31a23599d59f9af0bf29695ceed"",""viewport"":{""width"":1680,""height"":838},""started_at"":""2016-12-14T14:41:04.300Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; InfoPath.3; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2016-12-14T14:41:17.617Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4647843"":{""retired"":{""id"":3162447,""workflow_id"":3054,""classifications_count"":15,""created_at"":""2016-12-14T14:41:17.914Z"",""updated_at"":""2016-12-20T18:01:20.842Z"",""retired_at"":""2016-12-20T18:01:20.839Z"",""subject_id"":4647843,""retirement_reason"":null},""id"":28188,""file_path"":""Z:/TransectTrailCamPics/WI15//SCT/S09-SMC1-WI15/S09-SMC1-WI15 (730).JPG"",""image_name"":""S09-SMC1-WI15 (730).JPG""}}",4647843
"29",23276679,"michelle.beth.steele",1464002,"4d5eca383bce666d2bb6",3054,"edited survey tool",5.7,"2016-12-14 14:41:22 UTC","","","{""session"":""706e4315bf7449d632b7ac71d9b5cf0f39d691152dd7234cf0d4c1c96570bc98"",""viewport"":{""width"":1580,""height"":789},""started_at"":""2016-12-14T14:41:08.817Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.12; rv:50.0) Gecko/20100101 Firefox/50.0"",""utc_offset"":""21600"",""finished_at"":""2016-12-14T14:41:22.192Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":843,""clientHeight"":600,""naturalWidth"":843,""naturalHeight"":600}]}","[{""task"":""T0"",""value"":[{""choice"":""BRD"",""answers"":{""HWMN"":""1""},""filters"":{}}]},{""task"":""T1"",""task_label"":""Click 'WOW!' if this is an exceptional photo"",""value"":null}]","{""4633434"":{""retired"":{""id"":3162449,""workflow_id"":3054,""classifications_count"":9,""created_at"":""2016-12-14T14:41:22.513Z"",""updated_at"":""2016-12-17T15:01:32.385Z"",""retired_at"":""2016-12-17T15:01:32.382Z"",""subject_id"":4633434,""retirement_reason"":""flagged""},""id"":14703,""file_path"":""Z:/TransectTrailCamPics/WI15//RST/R07-FSP1-WI15/R07-FSP1-WI15 (383).JPG"",""image_name"":""R07-FSP1-WI15 (383).JPG""}}",4633434
