"subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","how_many","behavior_EATING","behavior_GROOMING","behavior_INTERACTING","behavior_RUNNING","behavior_SITTING","behavior_STANDING","behavior_WALKING"
4595787,"nickgrant1977",24667186,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""RUNNING"", ""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,1,0,0,1
4602316,"nickgrant1977",24667198,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597663,"nickgrant1977",24667209,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597471,"nickgrant1977",24667222,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4593841,"nickgrant1977",24667250,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596399,"nickgrant1977",24667266,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594045,"nickgrant1977",24667286,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4594411,"nickgrant1977",24667402,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""EATING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",1,0,0,0,0,0,0
4599944,"nickgrant1977",24667430,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4597719,"nickgrant1977",24667456,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4594414,"nickgrant1977",24667482,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597960,"nickgrant1977",24667499,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4593658,"nickgrant1977",24667517,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4593584,"nickgrant1977",24667540,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602632,"nickgrant1977",24667572,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4599681,"nickgrant1977",24667591,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4599778,"nickgrant1977",24667617,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4597706,"nickgrant1977",24667625,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4599115,"nickgrant1977",24667635,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4602560,"nickgrant1977",24667666,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"TURKEY","2",NA,NA,NA,NA,NA,NA,NA
4596254,"nickgrant1977",24667677,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597970,"nickgrant1977",24667706,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4593572,"nickgrant1977",24667723,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594268,"nickgrant1977",24667742,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4595565,"nickgrant1977",24667755,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593867,"nickgrant1977",24667779,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593730,"nickgrant1977",24667791,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596289,"nickgrant1977",24667806,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593767,"nickgrant1977",24667828,463.55,1,"T3",NA,"list(list(choice = ""OPOSSUM"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"OPOSSUM","1",NA,NA,NA,NA,NA,NA,NA
4595731,"nickgrant1977",24667842,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594435,"nickgrant1977",24667870,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596194,"nickgrant1977",24667888,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4596446,"nickgrant1977",24667901,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596199,"nickgrant1977",24667924,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4594375,"nickgrant1977",24667943,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594085,"nickgrant1977",24667979,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4594531,"nickgrant1977",24668010,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4595144,"nickgrant1977",24668022,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597598,"nickgrant1977",24668053,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4599755,"nickgrant1977",24668072,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594360,"nickgrant1977",24668988,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594584,"nickgrant1977",24669104,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DUCKS","35",NA,NA,NA,NA,NA,NA,NA
4596082,"nickgrant1977",24669120,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4593919,"nickgrant1977",24669140,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4594084,"nickgrant1977",24669230,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4597543,"nickgrant1977",24669249,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4593878,"nickgrant1977",24669257,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594201,"nickgrant1977",24669283,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4602616,"nickgrant1977",24669295,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4599856,"nickgrant1977",24669314,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4595741,"nickgrant1977",24669407,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4595274,"nickgrant1977",24669421,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599882,"nickgrant1977",24669445,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594357,"nickgrant1977",24669486,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593708,"nickgrant1977",24669541,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594390,"nickgrant1977",24669561,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597936,"nickgrant1977",24669581,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4602591,"nickgrant1977",24669611,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4602398,"nickgrant1977",24670201,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596008,"nickgrant1977",24670227,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596021,"nickgrant1977",24670256,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4602817,"nickgrant1977",24670281,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594923,"nickgrant1977",24670291,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599388,"nickgrant1977",24670308,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4602561,"nickgrant1977",24670521,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596315,"nickgrant1977",24670604,463.55,1,"T3",NA,"list(list(choice = ""NOTHINGHERE"", answers = list(), filters = list()))",1,1,"NOTHINGHERE",NA,NA,NA,NA,NA,NA,NA,NA
4599463,"nickgrant1977",24670670,463.55,1,"T3",NA,"list(list(choice = ""TURKEY"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"TURKEY","1",NA,NA,NA,NA,NA,NA,NA
4599721,"nickgrant1977",24672075,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4595812,"nickgrant1977",24672129,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4593888,"nickgrant1977",24672205,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597810,"nickgrant1977",24672222,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596335,"nickgrant1977",24672243,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597963,"nickgrant1977",24672263,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4595174,"nickgrant1977",24672278,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597567,"nickgrant1977",24672292,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4597919,"nickgrant1977",24672300,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4597707,"nickgrant1977",24672322,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4599155,"nickgrant1977",24672339,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595516,"nickgrant1977",24672355,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595714,"tifcarey",24672685,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596227,"tifcarey",24672694,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4602540,"nickgrant1977",24672965,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4593805,"nickgrant1977",24672989,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599034,"nickgrant1977",24673006,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4596445,"nickgrant1977",24673034,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4595281,"nickgrant1977",24673050,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594416,"nickgrant1977",24673078,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4595839,"nickgrant1977",24673112,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594522,"nickgrant1977",24673124,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4596464,"nickgrant1977",24673149,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4596022,"nickgrant1977",24673178,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594337,"nickgrant1977",24673217,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4598989,"nickgrant1977",24673231,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4594392,"nickgrant1977",24673253,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4599303,"nickgrant1977",24673270,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595917,"nickgrant1977",24673292,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4594018,"nickgrant1977",24673314,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DUCKS","2",NA,NA,NA,NA,NA,NA,NA
4602342,"nickgrant1977",24673343,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
4595544,"nickgrant1977",24673366,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""2""), filters = list()))",1,1,"DEER","2",NA,NA,NA,NA,NA,NA,NA
4595699,"nickgrant1977",24673387,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
4599703,"nickgrant1977",24673412,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595384,"nickgrant1977",24673438,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602682,"nickgrant1977",24673463,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4602563,"nickgrant1977",24673500,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4599737,"nickgrant1977",24673518,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4599283,"nickgrant1977",24673530,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595065,"nickgrant1977",24673544,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4602308,"nickgrant1977",24673573,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4597954,"nickgrant1977",24673599,463.55,1,"T3",NA,"list(list(choice = ""SQUIRREL"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"SQUIRREL","1",NA,NA,NA,NA,NA,NA,NA
4594663,"nickgrant1977",24673667,463.55,1,"T3",NA,"list(list(choice = ""DUCKS"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DUCKS","1",NA,NA,NA,NA,NA,NA,NA
4595917,"nickgrant1977",24673681,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4599988,"nickgrant1977",24673696,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"DEER","1",NA,NA,NA,NA,NA,NA,NA
4595911,"nickgrant1977",24673751,463.55,1,"T3",NA,"list(list(choice = ""RACCOON"", answers = list(WHATISTHEANIMALSDOING = list(""WALKING""), HOWMANYANIMALSDOYOUSEE = ""1""), filters = list()))",1,1,"RACCOON","1",0,0,0,0,0,0,1
4602342,"nickgrant1977",24673810,463.55,1,"T3",NA,"list(list(choice = ""DEER"", answers = list(HOWMANYANIMALSDOYOUSEE = ""35""), filters = list()))",1,1,"DEER","35",NA,NA,NA,NA,NA,NA,NA
