row_id,classification_id,user_name,user_id,created_at,subject_ids,val
6670,29654140,Philstargazer,1575698.0,2017-02-23 17:31:13 UTC,5656020,No.
6671,29654306,Philstargazer,1575698.0,2017-02-23 17:31:55 UTC,5656049,Yes!
6672,29654471,ivormack,1365975.0,2017-02-23 17:32:33 UTC,5656020,Yes!
6673,29654492,ivormack,1365975.0,2017-02-23 17:32:39 UTC,5655979,Yes!
6674,29654561,ivormack,1365975.0,2017-02-23 17:32:56 UTC,5656014,No.
6675,29654590,ivormack,1365975.0,2017-02-23 17:33:03 UTC,5655992,Yes!
6676,29654627,ivormack,1365975.0,2017-02-23 17:33:12 UTC,5656015,Yes!
6677,29654649,ivormack,1365975.0,2017-02-23 17:33:18 UTC,5656049,Yes!
6678,29654670,ivormack,1365975.0,2017-02-23 17:33:23 UTC,5656032,Yes!
6679,29654711,ivormack,1365975.0,2017-02-23 17:33:31 UTC,5655978,Yes!
6680,29655054,Cgr,1367172.0,2017-02-23 17:34:58 UTC,5656008,Yes!
6681,29655092,Cgr,1367172.0,2017-02-23 17:35:06 UTC,5656013,Yes!
6682,29655102,Cgr,1367172.0,2017-02-23 17:35:10 UTC,5656051,Yes!
6683,29655118,Cgr,1367172.0,2017-02-23 17:35:14 UTC,5656025,Yes!
6684,29655243,Chris5420,1365828.0,2017-02-23 17:35:46 UTC,5656025,Yes!
6685,29655283,Chris5420,1365828.0,2017-02-23 17:35:55 UTC,5656065,Yes!
6686,29655291,Cgr,1367172.0,2017-02-23 17:35:56 UTC,5656054,No.
6687,29655313,Cgr,1367172.0,2017-02-23 17:36:01 UTC,5656065,Yes!
6688,29655332,Cgr,1367172.0,2017-02-23 17:36:05 UTC,5656052,Yes!
6689,29655337,Chris5420,1365828.0,2017-02-23 17:36:06 UTC,5656052,Yes!
6690,29655363,Cgr,1367172.0,2017-02-23 17:36:10 UTC,5656055,Yes!
6691,29655385,Cgr,1367172.0,2017-02-23 17:36:16 UTC,5656069,Yes!
6692,29655398,Cgr,1367172.0,2017-02-23 17:36:20 UTC,5656029,Yes!
6693,29655856,Philstargazer,1575698.0,2017-02-23 17:38:05 UTC,5656041,Yes!
6694,29656138,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:39:09 UTC,5656015,Yes!
6695,29656217,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:39:29 UTC,5655978,Yes!
6696,29656313,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:39:52 UTC,5656049,Yes!
6697,29656362,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:40:05 UTC,5656041,Yes!
6698,29656420,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:40:20 UTC,5655979,Yes!
6699,29656477,not-logged-in-b63d85547c92a02c771e,,2017-02-23 17:40:33 UTC,5656034,Yes!
6700,29656542,Mayjune,1579106.0,2017-02-23 17:40:51 UTC,5656055,Yes!
6701,29656562,Philstargazer,1575698.0,2017-02-23 17:40:55 UTC,5656014,null
6702,29656564,Philstargazer,1575698.0,2017-02-23 17:40:56 UTC,5655978,null
6703,29656593,Mayjune,1579106.0,2017-02-23 17:41:04 UTC,5656069,Yes!
6704,29656603,Philstargazer,1575698.0,2017-02-23 17:41:08 UTC,5656032,No.
6705,29656629,Philstargazer,1575698.0,2017-02-23 17:41:14 UTC,5656034,No.
6706,29656752,Philstargazer,1575698.0,2017-02-23 17:41:44 UTC,5655979,Yes!
6707,29656758,nathani,1580241.0,2017-02-23 17:41:45 UTC,5656032,Yes!
6708,29656780,Cgr,1367172.0,2017-02-23 17:41:51 UTC,5656069,null
6709,29656785,nathani,1580241.0,2017-02-23 17:41:52 UTC,5656014,No.
6710,29656788,Cgr,1367172.0,2017-02-23 17:41:52 UTC,5656051,null
6711,29656791,Cgr,1367172.0,2017-02-23 17:41:53 UTC,5656054,null
6712,29656794,Cgr,1367172.0,2017-02-23 17:41:55 UTC,5656052,null
6713,29656796,Cgr,1367172.0,2017-02-23 17:41:55 UTC,5656055,null
6714,29656800,nathani,1580241.0,2017-02-23 17:41:56 UTC,5655992,Yes!
6715,29656803,Cgr,1367172.0,2017-02-23 17:41:56 UTC,5656013,null
6716,29656805,Cgr,1367172.0,2017-02-23 17:41:56 UTC,5656065,null
6717,29656806,Cgr,1367172.0,2017-02-23 17:41:57 UTC,5656025,null
6718,29656811,Cgr,1367172.0,2017-02-23 17:41:58 UTC,5656008,null
6719,29656818,Cgr,1367172.0,2017-02-23 17:41:59 UTC,5656069,null
6720,29656821,Cgr,1367172.0,2017-02-23 17:41:59 UTC,5656051,null
6721,29656827,Cgr,1367172.0,2017-02-23 17:42:00 UTC,5656054,null
6722,29656831,Cgr,1367172.0,2017-02-23 17:42:01 UTC,5656013,null
6723,29656832,Philstargazer,1575698.0,2017-02-23 17:42:01 UTC,5656015,No.
6724,29656836,Cgr,1367172.0,2017-02-23 17:42:02 UTC,5656065,null
6725,29656837,Cgr,1367172.0,2017-02-23 17:42:02 UTC,5656052,null
6726,29656838,nathani,1580241.0,2017-02-23 17:42:02 UTC,5656049,Yes!
6727,29656843,Cgr,1367172.0,2017-02-23 17:42:03 UTC,5656055,null
6728,29656844,Cgr,1367172.0,2017-02-23 17:42:03 UTC,5656029,null
6729,29656845,Cgr,1367172.0,2017-02-23 17:42:03 UTC,5656025,null
6730,29656849,Cgr,1367172.0,2017-02-23 17:42:04 UTC,5656069,null
6731,29656852,Cgr,1367172.0,2017-02-23 17:42:04 UTC,5656051,null
6732,29656854,Cgr,1367172.0,2017-02-23 17:42:05 UTC,5656054,null
6733,29656857,Cgr,1367172.0,2017-02-23 17:42:05 UTC,5656013,null
6734,29656861,Cgr,1367172.0,2017-02-23 17:42:06 UTC,5656065,null
6735,29656866,Cgr,1367172.0,2017-02-23 17:42:07 UTC,5656008,null
6736,29656869,Cgr,1367172.0,2017-02-23 17:42:07 UTC,5656052,null
6737,29656870,nathani,1580241.0,2017-02-23 17:42:08 UTC,5655979,Yes!
6738,29656874,Cgr,1367172.0,2017-02-23 17:42:09 UTC,5656055,null
6739,29656876,Cgr,1367172.0,2017-02-23 17:42:09 UTC,5656029,null
6740,29656879,nathani,1580241.0,2017-02-23 17:42:11 UTC,5656055,Yes!
6741,29656885,Cgr,1367172.0,2017-02-23 17:42:12 UTC,5656025,null
6742,29656891,Cgr,1367172.0,2017-02-23 17:42:12 UTC,5655978,null
6743,29656898,nathani,1580241.0,2017-02-23 17:42:14 UTC,5656025,Yes!
6744,29656903,Cgr,1367172.0,2017-02-23 17:42:15 UTC,5656032,null
6745,29656912,Cgr,1367172.0,2017-02-23 17:42:17 UTC,5656034,null
6746,29656916,nathani,1580241.0,2017-02-23 17:42:17 UTC,5656051,Yes!
6747,29656928,Cgr,1367172.0,2017-02-23 17:42:20 UTC,5656020,null
6748,29656940,Cgr,1367172.0,2017-02-23 17:42:23 UTC,5656015,null
6749,29656945,nathani,1580241.0,2017-02-23 17:42:23 UTC,5656052,Yes!
6750,29656955,Cgr,1367172.0,2017-02-23 17:42:25 UTC,5656049,null
6751,29656965,Cgr,1367172.0,2017-02-23 17:42:28 UTC,5656041,null
6752,29656969,nathani,1580241.0,2017-02-23 17:42:28 UTC,5656065,Yes!
6753,29656982,Cgr,1367172.0,2017-02-23 17:42:30 UTC,5656014,null
6754,29656984,muralles,1586405.0,2017-02-23 17:42:31 UTC,5655978,Yes!
6755,29656991,nathani,1580241.0,2017-02-23 17:42:33 UTC,5656013,Yes!
6756,29657014,nathani,1580241.0,2017-02-23 17:42:38 UTC,5656029,Yes!
6757,29657028,nathani,1580241.0,2017-02-23 17:42:42 UTC,5656008,Yes!
6758,29657054,nathani,1580241.0,2017-02-23 17:42:48 UTC,5656069,Yes!
6759,29657057,Philstargazer,1575698.0,2017-02-23 17:42:48 UTC,5655992,No.
6760,29657079,nathani,1580241.0,2017-02-23 17:42:53 UTC,5656054,No.
6761,29657084,Cgr,1367172.0,2017-02-23 17:42:54 UTC,5655992,null
6762,29657085,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:42:55 UTC,5656013,Yes!
6763,29657097,nathani,1580241.0,2017-02-23 17:42:57 UTC,5656015,Yes!
6764,29657101,Philstargazer,1575698.0,2017-02-23 17:42:57 UTC,5656049,Yes!
6765,29657112,nathani,1580241.0,2017-02-23 17:43:00 UTC,5655978,Yes!
6766,29657120,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:43:01 UTC,5656008,Yes!
6767,29657139,nathani,1580241.0,2017-02-23 17:43:05 UTC,5656041,Yes!
6768,29657150,Philstargazer,1575698.0,2017-02-23 17:43:07 UTC,5656020,No.
6769,29657153,nathani,1580241.0,2017-02-23 17:43:08 UTC,5655992,Yes!
6770,29657166,nathani,1580241.0,2017-02-23 17:43:11 UTC,5656020,Yes!
6771,29657186,nathani,1580241.0,2017-02-23 17:43:14 UTC,5655979,Yes!
6772,29657203,nathani,1580241.0,2017-02-23 17:43:20 UTC,5656034,No.
6773,29657229,nathani,1580241.0,2017-02-23 17:43:25 UTC,5656014,No.
6774,29657245,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:43:28 UTC,5656051,Yes!
6775,29657290,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:43:39 UTC,5656054,No.
6776,29657305,muralles,1586405.0,2017-02-23 17:43:42 UTC,5655992,null
6777,29657310,Cgr,1367172.0,2017-02-23 17:43:44 UTC,5655979,null
6778,29657322,muralles,1586405.0,2017-02-23 17:43:49 UTC,5656049,Yes!
6779,29657362,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:43:59 UTC,5656029,Yes!
6780,29657374,Cgr,1367172.0,2017-02-23 17:44:01 UTC,5656055,null
6781,29657410,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:44:10 UTC,5656055,Yes!
6782,29657450,Cgr,1367172.0,2017-02-23 17:44:19 UTC,5656025,null
6783,29657455,Cgr,1367172.0,2017-02-23 17:44:22 UTC,5656054,null
6784,29657599,Cgr,1367172.0,2017-02-23 17:44:58 UTC,5656029,null
6785,29657657,not-logged-in-e019e5d11eaaa5087162,,2017-02-23 17:45:15 UTC,5656034,No.
6786,29657756,not-logged-in-e019e5d11eaaa5087162,,2017-02-23 17:45:34 UTC,5656014,No.
6787,29657805,not-logged-in-e019e5d11eaaa5087162,,2017-02-23 17:45:46 UTC,5655979,Yes!
6788,29657834,not-logged-in-e019e5d11eaaa5087162,,2017-02-23 17:45:55 UTC,5655992,Yes!
6789,29657890,not-logged-in-e019e5d11eaaa5087162,,2017-02-23 17:46:10 UTC,5656041,Yes!
6790,29657906,Cgr,1367172.0,2017-02-23 17:46:13 UTC,5656008,null
6791,29657951,Sligeza202,1576225.0,2017-02-23 17:46:24 UTC,5656051,Yes!
6792,29657970,Sligeza202,1576225.0,2017-02-23 17:46:29 UTC,5656013,Yes!
6793,29658002,Sligeza202,1576225.0,2017-02-23 17:46:37 UTC,5656008,Yes!
6794,29658028,not-logged-in-b6003147a4200fcd0af8,,2017-02-23 17:46:46 UTC,5656008,null
6795,29658038,not-logged-in-b6003147a4200fcd0af8,,2017-02-23 17:46:49 UTC,5656013,null
6796,29658048,not-logged-in-b6003147a4200fcd0af8,,2017-02-23 17:46:52 UTC,5656055,null
6797,29658055,not-logged-in-b6003147a4200fcd0af8,,2017-02-23 17:46:53 UTC,5656052,null
6798,29658221,Sligeza202,1576225.0,2017-02-23 17:47:46 UTC,5656029,Yes!
6799,29658239,Sligeza202,1576225.0,2017-02-23 17:47:50 UTC,5656065,Yes!
6800,29658254,Sligeza202,1576225.0,2017-02-23 17:47:52 UTC,5656025,Yes!
6801,29658263,Sligeza202,1576225.0,2017-02-23 17:47:55 UTC,5656069,Yes!
6802,29658274,Sligeza202,1576225.0,2017-02-23 17:47:57 UTC,5656052,Yes!
6803,29658291,Sligeza202,1576225.0,2017-02-23 17:48:01 UTC,5656054,No.
6804,29658301,Sligeza202,1576225.0,2017-02-23 17:48:04 UTC,5656055,Yes!
6805,29658310,Sligeza202,1576225.0,2017-02-23 17:48:08 UTC,5656054,No.
6806,29658321,Sligeza202,1576225.0,2017-02-23 17:48:11 UTC,5656051,Yes!
6807,29658332,Sligeza202,1576225.0,2017-02-23 17:48:13 UTC,5656029,Yes!
6808,29658344,Sligeza202,1576225.0,2017-02-23 17:48:15 UTC,5656025,Yes!
6809,29658370,Sligeza202,1576225.0,2017-02-23 17:48:21 UTC,5656052,Yes!
6810,29658385,Sligeza202,1576225.0,2017-02-23 17:48:24 UTC,5656065,Yes!
6811,29658389,Philstargazer,1575698.0,2017-02-23 17:48:25 UTC,5656034,No.
6812,29658393,Sligeza202,1576225.0,2017-02-23 17:48:27 UTC,5656013,Yes!
6813,29658403,Sligeza202,1576225.0,2017-02-23 17:48:30 UTC,5656008,Yes!
6814,29658414,Sligeza202,1576225.0,2017-02-23 17:48:33 UTC,5656069,Yes!
6815,29658423,Philstargazer,1575698.0,2017-02-23 17:48:35 UTC,5656020,No.
6816,29658431,Sligeza202,1576225.0,2017-02-23 17:48:38 UTC,5656025,Yes!
6817,29658450,Philstargazer,1575698.0,2017-02-23 17:48:42 UTC,5656014,No.
6818,29658640,Philstargazer,1575698.0,2017-02-23 17:49:29 UTC,5656049,Yes!
6819,29658661,Philstargazer,1575698.0,2017-02-23 17:49:36 UTC,5655992,No.
6820,29658679,Philstargazer,1575698.0,2017-02-23 17:49:40 UTC,5656015,No.
6821,29658700,Philstargazer,1575698.0,2017-02-23 17:49:44 UTC,5656032,No.
6822,29658726,Philstargazer,1575698.0,2017-02-23 17:49:52 UTC,5655979,No.
6823,29658767,Philstargazer,1575698.0,2017-02-23 17:49:58 UTC,5656041,null
6824,29658796,Philstargazer,1575698.0,2017-02-23 17:50:05 UTC,5655978,null
6825,29658823,Philstargazer,1575698.0,2017-02-23 17:50:12 UTC,5656055,null
6826,29658875,Le_Hibou,1588141.0,2017-02-23 17:50:26 UTC,5656015,Yes!
6827,29658892,Philstargazer,1575698.0,2017-02-23 17:50:31 UTC,5656065,Yes!
6828,29658899,Le_Hibou,1588141.0,2017-02-23 17:50:32 UTC,5655979,Yes!
6829,29658915,Philstargazer,1575698.0,2017-02-23 17:50:38 UTC,5656008,No.
6830,29658973,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:50:51 UTC,5656049,Yes!
6831,29658975,Philstargazer,1575698.0,2017-02-23 17:50:52 UTC,5656051,No.
6832,29659005,Philstargazer,1575698.0,2017-02-23 17:51:00 UTC,5656054,No.
6833,29659006,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:00 UTC,5656015,Yes!
6834,29659037,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:07 UTC,5656034,No.
6835,29659058,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:11 UTC,5656020,Yes!
6836,29659093,Philstargazer,1575698.0,2017-02-23 17:51:19 UTC,5656013,Yes!
6837,29659097,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:19 UTC,5656041,Yes!
6838,29659122,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:27 UTC,5656032,Yes!
6839,29659141,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:32 UTC,5656014,No.
6840,29659150,Philstargazer,1575698.0,2017-02-23 17:51:35 UTC,5656069,Yes!
6841,29659163,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:37 UTC,5655978,Yes!
6842,29659182,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:41 UTC,5655992,Yes!
6843,29659203,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:49 UTC,5655979,Yes!
6844,29659223,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:54 UTC,5656049,Yes!
6845,29659232,Philstargazer,1575698.0,2017-02-23 17:51:56 UTC,5656025,No.
6846,29659234,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:56 UTC,5656032,Yes!
6847,29659241,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:51:58 UTC,5656020,Yes!
6848,29659251,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:52:01 UTC,5656034,No.
6849,29659257,Philstargazer,1575698.0,2017-02-23 17:52:03 UTC,5656052,null
6850,29659259,not-logged-in-2483cb8965db1a7966d7,,2017-02-23 17:52:04 UTC,5656041,Yes!
6851,29659299,Philstargazer,1575698.0,2017-02-23 17:52:15 UTC,5656029,Yes!
6852,29659323,Philstargazer,1575698.0,2017-02-23 17:52:23 UTC,5656015,No.
6853,29659364,Philstargazer,1575698.0,2017-02-23 17:52:33 UTC,5655978,No.
6854,29659380,Philstargazer,1575698.0,2017-02-23 17:52:37 UTC,5655992,No.
6855,29659393,Philstargazer,1575698.0,2017-02-23 17:52:41 UTC,5656014,No.
6856,29659410,Philstargazer,1575698.0,2017-02-23 17:52:45 UTC,5656041,Yes!
6857,29659430,Philstargazer,1575698.0,2017-02-23 17:52:52 UTC,5656020,null
6858,29659459,Philstargazer,1575698.0,2017-02-23 17:52:58 UTC,5656032,No.
6859,29659461,Flacha,1567272.0,2017-02-23 17:52:59 UTC,5656034,null
6860,29659479,Philstargazer,1575698.0,2017-02-23 17:53:03 UTC,5656049,Yes!
6861,29659500,Philstargazer,1575698.0,2017-02-23 17:53:08 UTC,5656034,No.
6862,29659516,Philstargazer,1575698.0,2017-02-23 17:53:12 UTC,5655979,No.
6863,29659526,Flacha,1567272.0,2017-02-23 17:53:14 UTC,5656041,null
6864,29659533,Philstargazer,1575698.0,2017-02-23 17:53:16 UTC,5656054,No.
6865,29659552,Philstargazer,1575698.0,2017-02-23 17:53:19 UTC,5656055,No.
6866,29659554,Flacha,1567272.0,2017-02-23 17:53:21 UTC,5656014,null
6867,29659567,J33p,1567026.0,2017-02-23 17:53:23 UTC,5656025,Yes!
6868,29659593,Flacha,1567272.0,2017-02-23 17:53:29 UTC,5655992,null
6869,29659612,Philstargazer,1575698.0,2017-02-23 17:53:32 UTC,5656025,No.
6870,29659617,Flacha,1567272.0,2017-02-23 17:53:33 UTC,5655979,null
6871,29659631,Philstargazer,1575698.0,2017-02-23 17:53:37 UTC,5656051,No.
6872,29659646,Philstargazer,1575698.0,2017-02-23 17:53:40 UTC,5656052,No.
6873,29659655,J33p,1567026.0,2017-02-23 17:53:42 UTC,5656069,Yes!
6874,29659689,Philstargazer,1575698.0,2017-02-23 17:53:51 UTC,5656065,Yes!
6875,29659695,J33p,1567026.0,2017-02-23 17:53:52 UTC,5656013,Yes!
6876,29659708,Philstargazer,1575698.0,2017-02-23 17:53:55 UTC,5656069,null
6877,29659723,Philstargazer,1575698.0,2017-02-23 17:53:57 UTC,5656013,null
6878,29659752,Philstargazer,1575698.0,2017-02-23 17:54:00 UTC,5656008,null
6879,29659765,Philstargazer,1575698.0,2017-02-23 17:54:03 UTC,5656029,null
6880,29659775,Philstargazer,1575698.0,2017-02-23 17:54:05 UTC,5656008,null
6881,29659827,J33p,1567026.0,2017-02-23 17:54:17 UTC,5656008,Yes!
6882,29659887,J33p,1567026.0,2017-02-23 17:54:29 UTC,5656055,Yes!
6883,29659959,J33p,1567026.0,2017-02-23 17:54:46 UTC,5656054,No.
6884,29659981,J33p,1567026.0,2017-02-23 17:54:50 UTC,5656065,Yes!
6885,29659995,HAB3482,369658.0,2017-02-23 17:54:53 UTC,5656013,Yes!
6886,29660021,HAB3482,369658.0,2017-02-23 17:54:57 UTC,5656025,Yes!
6887,29660027,J33p,1567026.0,2017-02-23 17:54:58 UTC,5656052,Yes!
6888,29660080,J33p,1567026.0,2017-02-23 17:55:09 UTC,5656029,Yes!
6889,29660096,HAB3482,369658.0,2017-02-23 17:55:12 UTC,5656054,No.
6890,29660125,HAB3482,369658.0,2017-02-23 17:55:17 UTC,5656069,Yes!
6891,29660155,HAB3482,369658.0,2017-02-23 17:55:21 UTC,5656008,Yes!
6892,29660242,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:55:37 UTC,5656025,Yes!
6893,29660252,jamesmatson451,1569304.0,2017-02-23 17:55:40 UTC,5656054,No.
6894,29660256,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:55:40 UTC,5656069,Yes!
6895,29660269,jamesmatson451,1569304.0,2017-02-23 17:55:45 UTC,5656051,Yes!
6896,29660270,HAB3482,369658.0,2017-02-23 17:55:45 UTC,5656052,Yes!
6897,29660279,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:55:46 UTC,5656052,Yes!
6898,29660290,HAB3482,369658.0,2017-02-23 17:55:49 UTC,5656065,Yes!
6899,29660293,jamesmatson451,1569304.0,2017-02-23 17:55:49 UTC,5656029,Yes!
6900,29660306,not-logged-in-1e6cf0d50e9a70e22a0a,,2017-02-23 17:55:51 UTC,5656065,Yes!
6901,29660309,jamesmatson451,1569304.0,2017-02-23 17:55:52 UTC,5656008,Yes!
6902,29660314,HAB3482,369658.0,2017-02-23 17:55:52 UTC,5656029,Yes!
6903,29660330,jamesmatson451,1569304.0,2017-02-23 17:55:55 UTC,5656069,Yes!
6904,29660339,HAB3482,369658.0,2017-02-23 17:55:56 UTC,5656051,Yes!
6905,29660342,jamesmatson451,1569304.0,2017-02-23 17:55:57 UTC,5656013,Yes!
6906,29660360,HAB3482,369658.0,2017-02-23 17:56:00 UTC,5656055,Yes!
6907,29660362,jamesmatson451,1569304.0,2017-02-23 17:56:00 UTC,5656025,Yes!
6908,29660384,HAB3482,369658.0,2017-02-23 17:56:05 UTC,5656054,No.
6909,29660387,jamesmatson451,1569304.0,2017-02-23 17:56:05 UTC,5656055,Yes!
6910,29660399,jamesmatson451,1569304.0,2017-02-23 17:56:08 UTC,5656065,Yes!
6911,29660405,HAB3482,369658.0,2017-02-23 17:56:08 UTC,5656051,Yes!
6912,29660411,jamesmatson451,1569304.0,2017-02-23 17:56:09 UTC,5656052,Yes!
6913,29660425,jamesmatson451,1569304.0,2017-02-23 17:56:12 UTC,5656049,Yes!
6914,29660447,jamesmatson451,1569304.0,2017-02-23 17:56:15 UTC,5655978,Yes!
6915,29660455,HAB3482,369658.0,2017-02-23 17:56:16 UTC,5656069,Yes!
6916,29660471,HAB3482,369658.0,2017-02-23 17:56:20 UTC,5656065,Yes!
6917,29660476,jamesmatson451,1569304.0,2017-02-23 17:56:20 UTC,5656014,No.
6918,29660493,jamesmatson451,1569304.0,2017-02-23 17:56:23 UTC,5656020,Yes!
6919,29660497,HAB3482,369658.0,2017-02-23 17:56:23 UTC,5656052,Yes!
6920,29660510,jamesmatson451,1569304.0,2017-02-23 17:56:25 UTC,5656041,Yes!
6921,29660514,HAB3482,369658.0,2017-02-23 17:56:26 UTC,5656029,Yes!
6922,29660523,jamesmatson451,1569304.0,2017-02-23 17:56:27 UTC,5655992,Yes!
6923,29660533,HAB3482,369658.0,2017-02-23 17:56:29 UTC,5656008,Yes!
6924,29660538,jamesmatson451,1569304.0,2017-02-23 17:56:30 UTC,5656032,Yes!
6925,29660566,jamesmatson451,1569304.0,2017-02-23 17:56:34 UTC,5656034,No.
6926,29660583,jamesmatson451,1569304.0,2017-02-23 17:56:37 UTC,5655979,Yes!
6927,29660595,jamesmatson451,1569304.0,2017-02-23 17:56:39 UTC,5656015,Yes!
6928,29660609,jamesmatson451,1569304.0,2017-02-23 17:56:42 UTC,5656032,Yes!
6929,29660621,jamesmatson451,1569304.0,2017-02-23 17:56:44 UTC,5655978,Yes!
6930,29660630,jamesmatson451,1569304.0,2017-02-23 17:56:46 UTC,5656020,Yes!
6931,29660634,HAB3482,369658.0,2017-02-23 17:56:48 UTC,5656055,Yes!
6932,29660636,jamesmatson451,1569304.0,2017-02-23 17:56:49 UTC,5656034,No.
6933,29660647,HAB3482,369658.0,2017-02-23 17:56:51 UTC,5656029,Yes!
6934,29660650,jamesmatson451,1569304.0,2017-02-23 17:56:51 UTC,5655992,Yes!
6935,29660661,jamesmatson451,1569304.0,2017-02-23 17:56:53 UTC,5656041,Yes!
6936,29660663,HAB3482,369658.0,2017-02-23 17:56:54 UTC,5656008,Yes!
6937,29660678,jamesmatson451,1569304.0,2017-02-23 17:56:56 UTC,5655979,Yes!
6938,29660687,HAB3482,369658.0,2017-02-23 17:56:58 UTC,5656069,Yes!
6939,29660692,jamesmatson451,1569304.0,2017-02-23 17:56:59 UTC,5656014,No.
6940,29660704,jamesmatson451,1569304.0,2017-02-23 17:57:01 UTC,5656049,Yes!
6941,29660738,HAB3482,369658.0,2017-02-23 17:57:07 UTC,5656013,Yes!
6942,29660752,jamesmatson451,1569304.0,2017-02-23 17:57:09 UTC,5656065,Yes!
6943,29660757,HAB3482,369658.0,2017-02-23 17:57:10 UTC,5656054,No.
6944,29660774,HAB3482,369658.0,2017-02-23 17:57:13 UTC,5656051,Yes!
6945,29660786,HAB3482,369658.0,2017-02-23 17:57:16 UTC,5656025,Yes!
6946,29660792,jamesmatson451,1569304.0,2017-02-23 17:57:17 UTC,5656054,null
6947,29660953,not-logged-in-7266e146047f8d3599d4,,2017-02-23 17:57:52 UTC,5656020,Yes!
6948,29660972,not-logged-in-7266e146047f8d3599d4,,2017-02-23 17:57:56 UTC,5655992,Yes!
6949,29660997,not-logged-in-7266e146047f8d3599d4,,2017-02-23 17:58:00 UTC,5655979,Yes!
6950,29661021,not-logged-in-7266e146047f8d3599d4,,2017-02-23 17:58:05 UTC,5656014,No.
6951,29661054,not-logged-in-7266e146047f8d3599d4,,2017-02-23 17:58:11 UTC,5656049,Yes!
6952,29661355,HAB3482,369658.0,2017-02-23 17:59:16 UTC,5656052,Yes!
6953,29661366,HAB3482,369658.0,2017-02-23 17:59:20 UTC,5656065,Yes!
6954,29661381,HAB3482,369658.0,2017-02-23 17:59:24 UTC,5656041,Yes!
6955,29661393,HAB3482,369658.0,2017-02-23 17:59:29 UTC,5656032,Yes!
6956,29661413,not-logged-in-2ee072d4a009d30ef4f9,,2017-02-23 17:59:33 UTC,5655979,Yes!
6957,29661430,HAB3482,369658.0,2017-02-23 17:59:38 UTC,5656020,Yes!
6958,29661441,not-logged-in-2ee072d4a009d30ef4f9,,2017-02-23 17:59:41 UTC,5656015,Yes!
6959,29661463,not-logged-in-8e7cf4f762c17cecea5e,,2017-02-23 17:59:48 UTC,5655992,Yes!
6960,29661575,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:14 UTC,5655992,null
6961,29661579,not-logged-in-2ee072d4a009d30ef4f9,,2017-02-23 18:00:14 UTC,5656014,No.
6962,29661610,not-logged-in-2ee072d4a009d30ef4f9,,2017-02-23 18:00:23 UTC,5655978,Yes!
6963,29661614,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:24 UTC,5656020,null
6964,29661626,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:26 UTC,5656015,null
6965,29661628,not-logged-in-8e7cf4f762c17cecea5e,,2017-02-23 18:00:27 UTC,5656014,No.
6966,29661634,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:28 UTC,5655979,null
6967,29661635,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:28 UTC,5656041,null
6968,29661639,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:29 UTC,5655978,null
6969,29661642,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:30 UTC,5656034,null
6970,29661646,not-logged-in-2ee072d4a009d30ef4f9,,2017-02-23 18:00:31 UTC,5656032,Yes!
6971,29661651,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:32 UTC,5656032,null
6972,29661658,not-logged-in-b7a91a007b0d17ba8a7f,,2017-02-23 18:00:32 UTC,5656014,null
